total_price_pln,price_pln,czynsz_pln,area_m2,price_per_m2,rooms,floor_number,year_built,building_type,owner_type,lat,lon,has_balcony,has_terrace,has_garden,has_elevator,has_garage,has_parking,has_storage_room,has_air_conditioning,has_furnished,has_dishwasher,has_washing_machine,has_fridge,has_oven,has_intercom,has_monitoring,has_protected_estate,has_pets_allowed,listing_id,has_image_score,avg_confidence_all,avg_confidence_usable,image_score_mean,image_score_weighted,image_score_top2_weighted,image_score_max,best_overall_quality,best_condition,best_modernness,best_furnishing_quality
3050.0,2600.0,450.0,37.12,82.17,2.0,2.0,2025.0,blok,private,54.31107958843,18.608772259913,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4A9nP,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
6400.0,3100.0,3300.0,36.0,177.78,2.0,7.0,2023.0,blok,private,54.384127,18.5903136,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,4AdxM,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3549.0,3199.0,350.0,44.0,80.66,2.0,1.0,2021.0,apartamentowiec,private,54.3444348,18.5334887,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4tP2i,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4300.0,3500.0,800.0,45.0,95.56,2.0,1.0,2020.0,apartamentowiec,agency,54.38252,18.58807,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,4A2xq,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5380.0,4500.0,880.0,56.0,96.07,3.0,10.0,2025.0,unknown,private,54.3942647,18.6471031,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4AdLy,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3200.0,2600.0,600.0,37.0,86.49,2.0,2.0,2019.0,apartamentowiec,agency,54.31911,18.5918006,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,4zArw,1,0.7,0.7,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.8,0.8,0.5,0.7
4250.0,3500.0,750.0,63.0,67.46,3.0,2.0,2010.0,blok,private,54.34709,18.61714,1,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,4AdMH,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3100.0,2700.0,400.0,40.0,77.5,2.0,0.0,2019.0,blok,private,54.3509416,18.5302486,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4ysJM,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2713.0,2100.0,613.0,22.0,123.32,1.0,1.0,1970.0,blok,private,54.4217046,18.5856089,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,4zkxy,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5000.0,3500.0,1500.0,49.0,102.04,2.0,2.0,2018.0,blok,agency,54.3440604,18.6546322,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4zpQ9,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3250.0,2600.0,650.0,30.0,108.33,1.0,3.0,2020.0,blok,private,54.384829769745,18.628882236493,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4yKgL,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
3000.0,2500.0,500.0,30.0,100.0,1.0,2.0,2022.0,blok,agency,54.3072751,18.6027724,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,4AbDg,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2950.0,2350.0,600.0,39.3,75.06,2.0,1.0,1980.0,blok,agency,54.404968,18.6433137,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4AcsK,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4200.0,4200.0,0.0,68.0,61.76,3.0,10.0,2017.0,apartamentowiec,agency,54.402588,18.589966,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4AbGo,1,0.7,0.7,0.49105,0.49105,0.49105,0.49105,1.0,0.5,0.5,0.5
4750.0,3950.0,800.0,50.0,95.0,3.0,3.0,2019.0,blok,private,54.406521877006,18.576377967959,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4zfPv,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4900.0,3600.0,1300.0,45.0,108.89,2.0,1.0,2025.0,blok,private,54.3669685,18.6221871,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4Ac6r,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4908.0,3999.0,909.0,56.0,87.64,3.0,2.0,2020.0,apartamentowiec,private,54.349618,18.590267,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4xocW,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3320.0,2650.0,670.0,34.0,97.65,2.0,3.0,2025.0,apartamentowiec,agency,54.4031875,18.6519316,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,4zGnL,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2750.0,2000.0,750.0,43.0,63.95,2.0,3.0,2019.0,blok,private,54.3761438,18.5223786,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,4AbK6,1,0.7,0.7,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.8,0.8,0.5,0.7
3300.0,2700.0,600.0,49.0,67.35,2.0,1.0,2019.0,blok,private,54.35698,18.5775,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4znTr,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3150.0,2600.0,550.0,35.0,90.0,1.0,0.0,1996.0,blok,agency,54.3580655,18.6318214,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,4zY3P,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4200.0,3500.0,700.0,49.0,85.71,2.0,1.0,2024.0,apartamentowiec,agency,54.38321,18.58911,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4tDcE,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2300.0,1700.0,600.0,18.0,127.78,1.0,2.0,2025.0,apartamentowiec,agency,54.3440219,18.6627894,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,4y4yd,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2940.0,2400.0,540.0,31.0,94.84,1.0,2.0,1980.0,kamienica,private,54.3853239,18.6073078,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,4ykR4,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3270.0,2500.0,770.0,48.0,68.12,2.0,1.0,2008.0,blok,agency,54.330479,18.598249,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,4A73C,1,0.7,0.7,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.5361300000000001,0.8,0.8,0.5,0.7
2650.0,2650.0,0.0,36.6,72.4,1.0,1.0,2019.0,unknown,agency,54.4070538,18.6105444,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4A4f8,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2500.0,2500.0,0.0,50.11,49.89,2.0,4.0,2018.0,apartamentowiec,agency,54.3512,18.5879,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,4aJN8,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
5200.0,2600.0,2600.0,36.0,144.44,2.0,3.0,2021.0,unknown,private,54.392722,18.645188,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4AbZh,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3000.0,3000.0,0.0,61.0,49.18,3.0,5.0,2018.0,apartamentowiec,agency,54.351,18.5879,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,4zYJP,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4850.0,4200.0,650.0,61.0,79.51,3.0,0.0,2009.0,blok,private,54.3498435,18.5694261,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4Acsk,0,,,,,,,,,,
3800.0,2800.0,1000.0,51.0,74.51,2.0,2.0,2020.0,blok,private,54.3284947,18.6084222,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4zew6,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2200.0,2200.0,0.0,31.0,70.97,1.0,6.0,2019.0,blok,agency,54.348432,18.624026,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,4AbYl,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2700.0,2700.0,0.0,38.0,71.05,2.0,2.0,2020.0,unknown,agency,54.40409,18.57789,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,4Abme,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2900.0,2400.0,500.0,42.0,69.05,2.0,1.0,2012.0,apartamentowiec,agency,54.33017,18.56003,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4AbHM,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3900.0,3900.0,0.0,53.0,73.58,2.0,2.0,2019.0,apartamentowiec,private,54.34961,18.65637,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4zS0J,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3900.0,3400.0,500.0,44.53,87.58,2.0,0.0,2023.0,blok,agency,54.33527,18.62067,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AbpW,1,0.8,0.8,0.59595,0.59595,0.59595,0.59595,0.95,0.5,0.5,0.8
3066.0,2500.0,566.0,40.0,76.65,1.0,9.0,2019.0,apartamentowiec,agency,54.392722,18.645188,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,4A4n0,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5810.0,4700.0,1110.0,66.0,88.03,3.0,7.0,2024.0,apartamentowiec,agency,54.354627,18.630755,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,4zXJO,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4900.0,4200.0,700.0,56.5,86.73,3.0,10.0,2021.0,apartamentowiec,agency,54.394501,18.58769,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4zFZH,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3540.0,2900.0,640.0,35.0,101.14,2.0,3.0,2019.0,blok,private,54.3621279,18.6495753,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ab5R,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3500.0,3000.0,500.0,40.0,87.5,2.0,2.0,2021.0,blok,agency,54.3830973,18.6178008,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4AbWF,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2400.0,1950.0,450.0,34.0,70.59,1.0,3.0,2005.0,unknown,agency,54.32637,18.62143,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,4zJ2x,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3400.0,2600.0,800.0,34.6,98.27,2.0,6.0,1980.0,blok,agency,54.33861,18.61495,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,4Abjw,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3000.0,2500.0,500.0,33.0,90.91,2.0,2.0,2019.0,blok,agency,54.3925441,18.6088926,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AbXt,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3700.0,2900.0,800.0,49.0,75.51,2.0,2.0,2024.0,blok,private,54.323969874414,18.603026169434,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4AcfW,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
5500.0,4500.0,1000.0,61.0,90.16,3.0,2.0,2023.0,apartamentowiec,agency,54.401247,18.63433,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,4AbYZ,1,0.7,0.7,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.5763800000000001,0.9,0.8,0.5,0.7
2960.0,2100.0,860.0,43.0,68.84,2.0,1.0,1977.0,blok,agency,54.3099134,18.6582379,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4AaaR,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3700.0,3000.0,700.0,43.0,86.05,2.0,4.0,1970.0,blok,private,54.411983444575,18.597198568539,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,4vg5r,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3300.0,2800.0,500.0,42.0,78.57,2.0,3.0,2019.0,apartamentowiec,agency,54.3307565,18.5610195,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4AapY,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2750.0,2300.0,450.0,33.0,83.33,2.0,1.0,2025.0,apartamentowiec,agency,54.2994028,18.6092037,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Aa5p,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2600.0,2600.0,0.0,46.0,56.52,2.0,2.0,1985.0,blok,agency,54.396461,18.60676,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,4AaGy,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2420.0,2420.0,0.0,42.0,57.62,2.0,0.0,2019.0,blok,agency,54.3542981,18.5096846,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4oxWR,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3250.0,2600.0,650.0,38.0,85.53,2.0,1.0,1950.0,kamienica,private,54.3505124,18.6253111,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,4Ab6E,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12000.0,6000.0,6000.0,66.4,180.72,3.0,10.0,2024.0,apartamentowiec,agency,54.414257337471,18.597084312933,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4zrfv,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
2920.0,2500.0,420.0,45.0,64.89,2.0,1.0,2025.0,apartamentowiec,agency,54.2994028,18.6092037,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4A4eX,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4050.0,3300.0,750.0,46.0,88.04,2.0,1.0,2008.0,unknown,agency,54.359056,18.652923,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,4yo98,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3800.0,2900.0,900.0,46.0,82.61,2.0,5.0,2018.0,apartamentowiec,private,54.3908354,18.6001423,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,4jdmV,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4170.0,3200.0,970.0,71.0,58.73,3.0,4.0,2008.0,blok,agency,54.353512,18.610906,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,4A4Kh,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3200.0,2500.0,700.0,37.0,86.49,1.0,3.0,1975.0,blok,agency,54.3799676,18.5988368,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,4Aa9v,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
1000.0,1000.0,0.0,62.0,16.13,4.0,1.0,2019.0,unknown,agency,54.384701403868,18.582184211661,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,4A9Dz,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2390.0,2010.0,380.0,25.0,95.6,1.0,4.0,2026.0,unknown,private,54.362130215301,18.651027240684,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ab5L,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
2690.0,2000.0,690.0,32.0,84.06,1.0,9.0,1970.0,blok,private,54.4226501,18.5725537,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,4Aa1K,1,0.95,0.95,0.7140150000000002,0.7140150000000002,0.7140150000000002,0.7140150000000002,0.8,0.8,0.5,0.7
4400.0,2200.0,2200.0,22.0,200.0,1.0,1.0,2025.0,blok,agency,54.3074446,18.5848715,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4yRwU,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
3200.0,2700.0,500.0,31.0,103.23,1.0,2.0,2020.0,apartamentowiec,agency,54.35065,18.66529,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ab0l,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3550.0,2900.0,650.0,41.5,85.54,2.0,2.0,2021.0,blok,private,54.3836916,18.6111,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4tCct,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3900.0,3200.0,700.0,55.0,70.91,2.0,2.0,2002.0,blok,private,54.406683483302,18.611870890809,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,4db7e,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3400.0,2900.0,500.0,39.0,87.18,2.0,6.0,2019.0,blok,private,54.3577839,18.5839857,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,42GTo,1,0.9,0.9,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.6227100000000002,0.8,0.8,0.5,0.7
4130.0,3500.0,630.0,44.0,93.86,2.0,3.0,2022.0,apartamentowiec,agency,54.38321,18.59081,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4AaIO,0,,,,,,,,,,
2400.0,2400.0,0.0,38.0,63.16,2.0,1.0,2024.0,apartamentowiec,agency,54.33188,18.61698,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4zEvf,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3100.0,2500.0,600.0,45.0,68.89,2.0,0.0,2025.0,blok,agency,54.324153460441,18.58347052969,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4AaOy,1,0.5,0.5,0.2025,0.2025,0.2025,0.2025,1.0,0.0,0.0,0.0
5000.0,4000.0,1000.0,54.0,92.59,3.0,2.0,2021.0,blok,private,54.388777145265,18.596384566162,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4Ab91,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3200.0,2600.0,600.0,25.0,128.0,2.0,1.0,2019.0,unknown,private,54.3799759,18.6058894,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,4Aand,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4750.0,3900.0,850.0,48.0,98.96,2.0,4.0,2023.0,unknown,private,54.358044,18.6551416,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,4AalS,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3200.0,3200.0,0.0,36.0,88.89,2.0,0.0,2019.0,unknown,agency,54.40445,18.58111,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4AaII,0,,,,,,,,,,
4000.0,4000.0,0.0,40.0,100.0,2.0,2.0,2024.0,blok,private,54.3461303,18.6562694,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,4Aa9E,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3200.0,3200.0,0.0,47.15,67.87,2.0,10.0,2022.0,apartamentowiec,agency,54.3903764,18.593123,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,4A9Ws,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
4850.0,4000.0,850.0,41.63,116.5,2.0,3.0,2023.0,apartamentowiec,agency,54.360569895772,18.652800392485,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4yFyW,1,0.9,0.9,0.8601999999999999,0.8601999999999999,0.8601999999999999,0.8601999999999999,1.0,1.0,0.5,1.0
3350.0,2600.0,750.0,46.4,72.2,2.0,2.0,1970.0,unknown,agency,54.3491,18.618392,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,4AaIM,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3300.0,2800.0,500.0,35.0,94.29,2.0,2.0,2025.0,blok,agency,54.3090815,18.6028808,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4Aax3,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
5200.0,4200.0,1000.0,50.0,104.0,2.0,2.0,2021.0,apartamentowiec,agency,54.4135057,18.6017856,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,4zFnU,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3200.0,2400.0,800.0,50.0,64.0,2.0,3.0,2019.0,apartamentowiec,private,54.320684,18.57729,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,4Abf3,0,,,,,,,,,,
2500.0,2500.0,0.0,45.0,55.56,2.0,2.0,2013.0,blok,agency,54.396468,18.600899,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,4A8yM,0,,,,,,,,,,
4100.0,3400.0,700.0,45.0,91.11,2.0,1.0,2019.0,apartamentowiec,agency,54.3954416,18.5687108,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A95V,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
3340.0,2600.0,740.0,40.0,83.5,2.0,4.0,1953.0,kamienica,agency,54.34797,18.65438,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,4A8d4,1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6950.0,3500.0,3450.0,42.0,165.48,10.0,5.0,2020.0,blok,agency,54.3932455,18.6446201,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A8J8,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3470.0,2750.0,720.0,35.0,99.14,2.0,2.0,2018.0,apartamentowiec,agency,54.3544234,18.6561934,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,4A8jm,1,0.8,0.8,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.5924699999999999,0.95,0.5,0.5,0.8
3060.0,2500.0,560.0,44.0,69.55,2.0,3.0,2012.0,apartamentowiec,agency,54.3309978,18.5583679,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4A9nZ,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
2900.0,2900.0,0.0,58.0,50.0,3.0,3.0,2019.0,blok,agency,54.351668,18.625745,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,4A8yO,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
4560.0,3800.0,760.0,54.0,84.44,3.0,5.0,2012.0,apartamentowiec,private,54.3974375,18.6049508,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,3WWhe,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
4190.0,3490.0,700.0,49.0,85.51,2.0,1.0,2018.0,apartamentowiec,private,54.4006710572,18.583402332819,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,4kpXP,1,0.7,0.7,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.4427499999999999,0.8,0.5,0.5,0.5
3190.0,2500.0,690.0,46.9,68.02,2.0,2.0,2016.0,blok,private,54.3198239,18.562778,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,4A9gK,1,0.8,0.8,0.4654499999999999,0.46545,0.46545,0.4654499999999999,0.75,0.5,0.5,0.5
